ddb_g	bio1.hr00	bio1.hr04	bio1.hr08	bio1.hr12	bio1.hr16	bio1.hr20	bio1.hr24	bio2.hr00	bio2.hr04	bio2.hr08	bio2.hr12	bio2.hr16	bio2.hr20	bio2.hr24	bio2.prespore	bio2.prestalk	bio4.prespore	bio4.prestalk
DDB_G0274587	402.985100205852	363.342660654676	254.898523320454	271.180400192939	79.3566406812683	37.9395291112697	36.8544292421374	348.689844542319	263.088806738899	292.867427840208	212.214591474110	232.353001529974	96.7373609206355	72.8726924507799	56.9288564744358	430.203189078155	92.4682392832639	7.59440297757585
DDB_G0274589	0	0	3.51050578321736	0	0	6.38265625143765	8.6358638051535	0	0	0	0	0	0	0	0	0	0	0
DDB_G0274591	1.70247276103274	9.35809669605232	7.54071959630408	3.63019242363637	8.84816934696355	13.7102241226271	1.54585102185408	7.10972486335874	1.71849654270054	5.39685088549003	6.7517561940572	1.13137600207223	3.21547845301231	0	12.1990406730934	7.40452993249837	1.34011940990238	12.6573382959597
DDB_G0274593	35.5129704597411	154.390624489744	233.561771130788	255.857057877053	277.786622851336	192.285179874202	213.506925540796	60.6707622170611	227.303968200036	258.698227514323	278.934798514761	270.328385434428	233.064259672588	199.250588678053	479.828933141673	590.14103562012	121.950866301116	156.950994869901
DDB_G0274595	4871.27803206654	3759.74263985983	6282.91005550681	5632.18839445477	3215.72939291106	2059.26954354669	2074.50546930133	6113.41401029091	4862.76541777421	7755.05394379534	5614.9688478442	4932.60452515245	3467.73433695077	2847.34681425754	3936.22379051813	5193.53729465436	4422.39405267784	12738.3452610539
DDB_G0274597	10743.9910729069	3997.9234684249	2197.09248388857	2908.42509586186	1069.61066892316	1054.82161503081	1360.79802562966	24940.0480330761	3116.10599520934	1897.45102074990	2236.28938553749	1801.50842986125	2192.68364671489	2196.02420151805	929.160264600612	8177.5628574512	917.981795783127	156.950994869901
DDB_G0274603	12.2692300681772	32.3007389550997	113.335405860204	63.5684616936889	84.4622526788285	41.9273891295775	45.1483517316826	8.9890765111167	29.3322051478392	105.080812478858	90.5477059903814	77.0291228934793	62.201279312361	37.4987397404268	146.388488077121	280.631684441688	52.2646569861926	27.8461442511114
DDB_G0274605	73.8695793641716	504.010037862046	468.45106837376	399.365095814799	481.015170858801	414.528103087358	410.321479677897	53.536538531436	494.021684255137	389.535108005752	461.023524387347	361.707074595759	452.06869666288	410.508618400431	1228.0367610914	2710.79840828765	503.884898123293	848.041665829303
DDB_G0274607	432.847959676472	246.755755437388	202.673021797285	180.566886388259	46.5008768887174	31.0622330273572	47.9769788249477	158.284746758724	144.858401125202	198.762486444665	166.679886907841	62.923116843066	65.4658335720451	65.6943167607572	209.416864888103	284.333949407937	68.3460899050212	17.7202736143436
DDB_G0274609	164.847996013973	136.844286014426	142.802827282824	170.572230995619	84.5099011036011	115.143891786791	168.011011606695	246.646406171097	119.988795348803	163.525097047665	141.045050647194	137.868438285764	164.500201843352	177.430411030039	435.099117340331	293.219385326935	72.3664481347283	96.1957710492941
DDB_G0274611	0	16.5326570724110	11.1016281064838	21.3778251412179	13.0264869630378	5.04613013128576	4.55167784280513	0	25.3001179472184	21.1876618976695	22.7202223493165	13.3251109135657	9.4678088778823	5.62505352807304	6.09952033654669	0	0	0
DDB_G0274613	10.3630806234886	300.549976877719	407.097544892239	334.966343902739	526.19854000112	523.581856042933	474.518345628149	63.1987920082175	504.351253734282	400.991266517012	426.920646752104	374.181246226092	387.418372686548	300.408304010877	685.179451138745	530.164343166883	231.840657913111	126.573382959597
DDB_G0274615	0	0	0	0	12.0959802313013	126.513237461226	126.796285204242	0	0	0	0	0	52.7490317284573	78.3486788901477	4.06634689103113	0	0	0
DDB_G0274617	0	32.6673913441307	435.156437157039	564.974841385105	934.34169989551	474.859611087452	395.952125381238	1.03411414737079	48.3665730666314	325.76483381091	627.107391661281	614.135613642026	311.951531987856	243.412329210745	235.848119679805	230.280880900699	1959.25457727727	1974.54477416972
DDB_G0274619	0	0	0	0	0	0	0	6.09277726994407	0	0	0	0	0	0	0	0	0	0
DDB_G0274621	0	0	0	0	0	4.3252466428902	0	0	0	0	0	0	0	0	0	0.740452993249837	0	0
DDB_G0274623	24.3913975290348	41.4410043758577	594.199105243093	247.441118919433	217.042331637882	89.284975905576	90.6032921160329	49.3873074530893	97.73779361435	491.261106216671	316.998468040845	166.022227039733	94.4632665175973	70.084513367738	176.886089759854	275.448513488939	38.8634628871689	131.636318277981
DDB_G0274627	1367.63936925641	796.507135765701	409.743676402663	316.134809434288	164.108696557359	99.8271840839234	106.173022135201	883.910479072508	757.862065541044	391.78368334136	265.406696624093	245.904469228657	189.630510097652	144.913106720211	107.758192612325	693.064001681847	115.250269251604	146.825124233133
DDB_G0274629	5.55925771037768	0	12.3117398753916	19.7567284512803	14.4464142953441	61.5579129958692	85.8130214788954	15.4774058338197	5.6115817967449	17.6228868876112	15.7479979959242	18.4719864740772	80.4986913167455	87.3348244256879	26.4312547917023	2.96181197299935	0	2.53146765919195
DDB_G0274631	0	10.7630289210484	18.2942060002345	29.1393724556995	46.6425030288939	22.7904705433999	15.0012829297258	0	26.5591467672999	13.5779892117822	44.3737039667542	26.0245924494888	14.6387820948898	11.3293169173682	44.7298158013424	18.5113248312459	54.9448958059974	124.041915300406
DDB_G0274633	0	0	0	0	5.7895416873174	0	3.03444766339526	0	0	0	0	0	0	0	4.06634689103113	0	0	0
DDB_G0274635	1.33904406424166	2.94416547982759	8.8964910746207	10.4692548803233	9.27912145567947	9.43555181595317	7.29513922005989	1.86400140912226	1.35164723195164	5.6597057403562	17.4486264098767	12.4580392505887	3.37208906539076	5.2590284684275	0	5.92362394599869	24.1221493782428	0
DDB_G0274637	0	0	0	1.12972119872932	0	0	0.721606652898823	0	2.40659388388344	0.839753949683457	0.450247803360116	0.52812880315349	1.00066160371372	0.445887888922731	0	0.740452993249837	1.34011940990238	0
DDB_G0274639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03317344551556	0	0	0
DDB_G0274641	3.51901094704644	389.442781196261	1049.50219741249	979.637607523423	1315.80379663117	1152.45393742366	1111.95529463708	3.26573338855532	451.120776877884	974.228658932787	1011.46894913267	1042.99509744273	1091.4855087212	979.956220313398	1667.20222532276	802.651044682823	737.065675446307	1035.37027260951
DDB_G0274643	100.827154318584	37.4686249271971	301.920789463814	724.722633663113	540.014828246977	390.261944100984	719.516612613059	112.679622856909	37.9868713546692	453.174116012091	761.917028253011	673.82041316263	607.062089747976	784.8162829216	128.08992706748	559.042009903627	203.698150305161	1698.6147993178
DDB_G0274649	4.71822567784301	6.9159970348491	18.2860280867131	16.7678327477048	30.1981160191147	12.4016210840409	19.2787418898453	5.10840837284238	8.73149551513628	21.6042801018645	17.2267254955302	20.5548826885997	9.9015145961052	11.9125253180761	182.985610096401	119.212931913224	83.0874034139473	5.0629353183839
DDB_G0274651	0	0	0	0	1.57773735139228	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0274653	0	0	1.78828168275516	0	0.93259706507149	0.541896617686608	0	0	0	0	0	0	0	0	0	2.96181197299935	1.34011940990238	0
DDB_G0274655	636.773197424309	303.525605766544	215.597806708618	567.16588873106	139.622450772167	151.012928020024	236.203837505212	2003.87111264050	164.316260178503	195.618020814013	321.884761355939	343.624151228765	873.123812501113	421.740588416148	170.786569423307	422.798659145657	33.5029852475594	212.643283372124
DDB_G0274657	161.322198574915	51.1008817344818	112.025392159546	139.927423081467	255.792543044212	110.097259058589	109.240143581305	175.085959224321	67.6202380841902	138.682719634846	212.227289333015	219.864079202855	148.041933534229	127.330611847731	54.8956830289202	102.182513068477	103.189194562483	91.1328357309102
DDB_G0274659	8.76684405712197	0	71.8369077267834	197.528953539538	268.824314564545	492.438359288933	790.460176999539	2.44075756913721	0.4424679074871	96.3419900029963	181.787035030579	207.405404993789	325.08935825895	529.258895180984	776.672256186945	69.6025813654847	230.500538503209	12.6573382959597
DDB_G0274661	953.446073985817	4686.61280198012	15127.4314446764	12633.1598013070	10787.5367483092	8388.33189657265	3378.0171264679	1446.09078903406	6180.82931012851	15073.4880338639	11226.2005804875	12141.2897678970	10017.5796177426	4764.31404123256	11241.4159802555	761.185677060832	4118.18694663	1210.04154109375
DDB_G0274663	559.68046372243	153.161486297868	574.527215404967	96.7475804322857	95.7114866289163	1623.29269148333	2474.07229648829	487.074929690964	152.754237515851	514.405428546863	80.746092254899	126.638780412083	1547.04888535086	3332.8898140199	483.895280032704	345.051094854424	439.559166447979	531.608208430309
DDB_G0274665	3.34826250708925	2.45394933943813	6.17932272757337	4.7596795530942	3.86705402986795	5.61749435442459	4.05364489934026	0	4.50636875505426	0	3.79391882862629	6.67525014648874	3.51327727298245	3.75718092262931	10.1658672275778	14.8090598649967	1.34011940990238	2.53146765919195
DDB_G0274667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48090598649967	2.68023881980475	0
DDB_G0274669	104.302643064829	7.05633678111214	12.4380593685953	5.70269547355042	95.9076062176858	108.225887282284	142.789245270163	40.2073851283796	5.66915710095132	3.39118079975295	9.09118502188236	33.0575330961511	66.6760816199925	71.1248987979406	97.592325384747	18.5113248312459	49.5844181663879	111.384577004446
DDB_G0274671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0274675	0	51.0795023634275	634.263820901223	532.724644500305	715.205353142547	409.444576499997	267.656565483018	0	63.8154819685543	552.936424053386	560.998063722933	510.737124787609	274.775666163307	233.764958095806	176.886089759854	29.6181197299935	14036.4106993175	1012.58706367678
DDB_G0274677	4.76553560365466	2.99371891845315	98.7546609974823	51.7756637892221	48.355907097946	19.1887243913465	24.1082535773927	0.947687268386736	2.06159534022120	72.6564282243665	72.8977329072416	24.8830240033475	19.7158582521567	11.0770544238415	16.2653875641245	100.701607081978	0	12.6573382959597
DDB_G0274679	0	0.835737825601294	111.958475488555	91.3161579717296	71.7763233569355	52.8027076147679	36.5844088410634	0	3.453136223884	106.034118425816	82.2630132693719	31.3221227234746	29.1948816321162	9.38356789638437	30.4976016827334	34.8012906827423	1.34011940990238	10.1258706367678
DDB_G0274681	0	0	0	0	1.81764881312477	2.11233292675843	2.85802943915682	0	0	0	0.594424248422838	0	0.660544612626767	0.588668220645934	2.03317344551556	0.740452993249837	1.34011940990238	0
DDB_G0274683	0	0	0	0	0	0	0	0	0	0	0	0	3.10289272835818	0	6.09952033654669	0	0	0
DDB_G0274685	0	0.878436259615069	0	0	0	3.21741652921938	0	0	0	0.844329365170665	1.35810296143471	0.5310063230581	0.503056863818708	0	0	0.740452993249837	0	2.53146765919195
DDB_G0274687	2.93669845062222	4.15088953086919	25.0857853718718	21.4695049157014	28.7084938860506	22.8049681033792	31.9983854403716	4.08799844329771	1.69390791017477	24.8249471731829	28.0467059220448	22.5825574339994	23.2427849046637	24.9505309802603	339.539965401099	50.3508035409889	61.6454928555093	5.0629353183839
DDB_G0274689	1.06442963761670	0	2.35732565330269	8.32219452366598	20.2843755621108	9.64348175317872	7.73204567221801	2.96345489653871	1.07444811691592	1.12474986654682	2.41221208632924	5.65892236496494	3.35066600657189	5.97213438233577	65.061550256498	10.3663419054977	54.9448958059974	0
DDB_G0274691	130.698323591203	119.034995099146	113.23647748019	50.9180345102003	60.6323064993688	36.3320954893343	72.9922777565995	304.497320390124	107.364378019388	107.479107717005	62.5838137887139	57.4190487835555	47.8554157238557	57.9891220222194	174.852916314338	1352.0671656742	16.0814329188285	17.7202736143436
DDB_G0274693	170.884219078396	26.4328666480654	89.381854994647	56.1519610649377	34.9597842061830	10.3730034646295	15.5943164381772	187.672181268958	39.4392610290248	95.274608454723	53.0290588047849	33.6688035622311	16.2186354918838	9.63588238534	14.2322141186089	66.6407693924853	8.04071645941425	2.53146765919195
DDB_G0274695	48.0820483812406	33.0369792394627	46.5868817644187	109.645462504323	98.9164629986097	83.6939781640078	83.6791030502525	51.5934791995677	72.8018995079232	52.9237634927835	128.826770666453	113.166383081636	115.408285808393	109.594547578490	185.018783541916	399.844616354912	117.930508071409	101.258706367678
DDB_G0274697	162.93521850024	147.009641398460	173.233115806079	147.183846364079	82.6571799602863	191.462295482614	97.255160606502	113.857897177103	113.358956554626	195.490248102263	173.221060221130	122.945573280536	225.592418664176	134.029895077190	532.691442725078	327.280223016428	100.508955742678	63.2866914797987
DDB_G0274699	2.67198740745079	0	14.7937079124099	81.6640815206368	435.125224091747	150.624920017725	99.4731175193777	0	2.69713632249723	11.2936257080331	86.2874832648918	328.498148379838	148.03392563623	59.9662666324644	6.09952033654669	63.678957419486	20.1017911485356	3718.72599135297
DDB_G0274701	0	0	3.16031314716881	15.2141247219876	16.0691479665846	10.0554133774660	3.88719398370751	5.95936678760427	5.76177076778988	3.01575795057779	9.7016874518443	10.4315049747822	8.0856358863736	4.00322602409891	0	0.740452993249837	1.34011940990238	27.8461442511114
DDB_G0274703	48.8751294721358	120.134502323377	321.658648887984	314.944234605894	352.666950744754	398.238954115194	368.42763056308	53.2735349997125	107.047956766531	261.634694143984	309.03334280087	283.126693657993	323.668995428709	336.826034960168	900.695836363395	780.437454885328	310.907703097351	118.978979982022
DDB_G0274705	1.64979404818287	5.44112044016547	1.82684777603311	7.03573060474788	21.4359628242738	53.1439836794626	1.49801857251755	0	5.82862705061794	1.74328632907873	2.80407436222701	12.0600527709928	12.4639344258806	5.5538429656957	164.687049086761	209.548197089704	135.35206040014	589.831964591724
DDB_G0274707	0	0	57.9389823578151	183.921571238850	370.001845104565	524.795979087448	294.562454112126	0	7.68234882417079	24.1260252925597	117.498028108010	161.213911784835	439.618319709394	244.463280997948	63.0283768109825	187.334607292209	4.02035822970713	243.020895282427
DDB_G0274709	0	20.7433532236955	52.2341158235209	24.5873240322713	43.5845279484773	31.6566354904525	31.4101861921722	0	25.3950363033218	43.1989016226648	44.5419174237018	27.1681773216110	21.7784627966926	22.9375128935939	54.8956830289202	10.3663419054977	0	2.53146765919195
DDB_G0274711	0	0	5.19554525985292	6.6698600129081	20.3212543674320	18.8926505069222	8.52071354353947	0	0	4.95789695366893	0	0	0	5.26503318502089	40.6634689103113	19.2517778244958	0	10.1258706367678
DDB_G0274713	1.61793879857790	0.889343317082034	8.06208238317899	26.4495413118316	538.164836391259	1175.09457230251	514.182864368783	6.75670117427554	6.12437602959914	15.3866328512834	30.7075689793614	239.769392632251	531.203073666058	423.019725784582	124.023580176449	14.8090598649967	344.410688344911	15.1888059551517
DDB_G0274715	2.72580646843503	6.99212453913461	25.1528036193461	40.6857692619205	48.7963633150922	17.3780786835011	12.3752074366542	22.7665716185445	5.50292386379772	45.1243140310830	40.666743248147	26.5676554307269	13.1566637683860	12.7446051500588	229.748599343259	24.4349487772446	24.1221493782428	0
DDB_G0274717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0274723	2.92155098244229	19.2709032803955	43.6736878943939	36.3395660865426	54.4093995180137	48.5256999835938	59.6875087737201	8.13382515709672	26.5414392512473	49.3938005705172	53.7941896539417	45.6255509817823	48.7420196245644	36.0619131616115	148.421661522636	75.5262053114834	16.0814329188285	25.3146765919195
DDB_G0274725	15.9375326193935	36.7940617907366	47.6494046901243	58.9050663543213	111.822219775116	99.4688670565202	114.323534584810	4.43713303449886	86.068326629848	52.2061626857208	81.2647372520604	65.6658494475415	83.280506137879	67.0648508568816	24.3980813461868	19.9922308177456	20.1017911485356	22.7832089327275
DDB_G0274729	0	0	64.4074253628833	41.3420044939055	193.135407323380	224.447251452678	457.723140620171	0	9.7854443373996	10.2435632203288	43.9380305649964	64.422689355836	73.238169849592	179.489320384455	12.1990406730934	1.48090598649967	0	5.0629353183839
DDB_G0274731	3.03100682967314	1.66607393948964	4.19536312125468	2.69293051282918	4.59459216084061	4.57670130286221	0.688041111749508	3.16445953074528	1.14732557186450	1.60138557153037	2.57582713193280	0.503562886246856	1.90823163710706	0.850294818035865	2.03317344551556	1.48090598649967	0	0
DDB_G0274733	0	0	4.67226372517483	0	10.9647309241638	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0274735	0	84.6863520275419	2154.46957832739	1877.34854834776	1667.15046250027	1749.44877651413	1444.49305821361	1.62473862693844	255.658574166708	1499.70108203338	1955.33872711146	1214.64869014330	1596.74675119710	1253.39132486143	923.060744264066	1227.67106280823	253.282568471549	3761.76094155924
DDB_G0274739	4.41641507599342	33.0153684550766	60.6406987887069	55.8750732258942	111.705546806605	78.2450633994958	110.679306969238	7.37738583345214	39.2302473636447	35.4668377294569	53.0449792778971	50.4806712450263	62.2819324237419	51.0445896874759	288.71062926321	182.89188933271	52.2646569861926	235.426492304851
DDB_G0274741	2.41192627783707	5.30311905091674	14.2441121834994	22.2861782985217	37.6061208974904	42.0843392928868	40.1506822431852	0	7.30388244308334	7.6458236314956	28.6960330151489	28.3168822265361	26.3202672682217	26.6138312703358	56.9288564744358	29.6181197299935	24.1221493782428	20.2517412735356
DDB_G0274743	127.133064938610	113.558393183271	284.303183820072	258.732357511614	231.861862765937	243.456799401845	211.484654378396	78.808810187539	127.327074027783	321.675524868712	252.37686093949	215.505581948481	295.769825522856	221.512528036378	294.810149599757	248.792205731945	230.500538503209	210.111815712932
DDB_G0274745	36.4492625697989	66.7843722055727	35.4687131967429	50.243860321208	28.7023902304461	73.3826071075116	54.1571786543903	123.003129472882	68.0100559356178	23.3423079293454	61.3252632929841	25.6903275297145	59.8022376505525	42.1401747393025	34.5639485737646	39.9844616354912	2150.89165289331	75.9440297757585
DDB_G0274747	0	0	35.1051109099707	99.7905908906899	486.45578217031	275.822347900204	115.145024830949	0	1.14289986252907	43.070625853622	193.724778137860	231.748641381124	168.227065651341	137.216410428493	203.317344551556	2.22135897974951	1835.96359156625	27.8461442511114
DDB_G0274749	0	0	0	7.57936749054935	18.4738215700625	21.4688675302562	29.0478146932031	0	0	0	12.0829584053740	7.08649582914196	20.1404967086379	5.98297734614849	4.06634689103113	0	2.68023881980475	0
DDB_G0274751	0	6.68734521465301	889.125263711834	856.071030030707	1199.60382974662	1717.60640852346	1322.84626070523	1.41129079290410	7.67529178507664	1076.63921492161	686.965393582642	732.354703568158	1339.74380057120	1213.30114969289	3122.9544123119	82.9307352439817	3320.81589773809	141.762188914749
DDB_G0274755	0	1.95089663042478	25.5454105786512	53.6060807156911	158.327420048031	137.550453648559	172.412261967341	0	6.26950772259002	15.0011960043812	69.8747473612471	87.8577283339228	113.398451935548	127.44402800808	101.658672275778	63.678957419486	17.4215523287309	118.978979982022
DDB_G0274757	10.2177896216429	381.920724558615	963.982566147631	650.718547251519	773.553566554502	366.168810954666	270.911395451198	76.8072266715691	617.806210349095	1103.43522611209	786.131621816753	755.072292917759	454.156813962530	316.452584802409	510.326534824406	157.716487562215	91.1281198733615	217.706218690508
DDB_G0274759	0	0	0	0	5.55227655908043	19.3572980262104	0	0	0	0	0	4.25966923291369	0	0	10.1658672275778	0	1.34011940990238	0
DDB_G0274761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0274763	0	22.2335453982793	0	0	0	0	0	0	10.2072761534502	0	0	0	0	0	0	0	0	0
DDB_G0274765	0	0	0	0	0	0	0	32.0169632754237	0	0	0	0	0	0	0	0	0	0
DDB_G0274769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0274771	3.38041063607279	3.71626616634303	26.2023430231976	30.0336207053495	23.4250998154823	98.6828884085729	32.2289549850655	2.35283153008860	5.11834091325657	17.8598766768153	22.9820753902017	15.7251316487303	47.8846320397161	25.6044729760281	58.9620299199513	24.4349487772446	37.5233434772665	43.0349502062631
DDB_G0274773	78.7040043725869	6.92188163140686	16.732879608927	22.8236559324129	43.6313656958049	69.7194410620701	45.7366412876544	68.3648376318225	13.6645006904993	16.6328172922679	13.1985760703928	54.3947467509096	126.450827666413	59.7016224984435	22.3649079006712	110.327495994226	60.3053734456069	70.8810944573746
DDB_G0274775	1600.32212147212	1471.09071034576	1726.82233391075	1712.23832689469	1096.43409365405	1101.10081029369	1423.72676815339	586.551467795766	2199.67244914079	2089.47779889198	1820.56024406243	1485.49457998070	1649.00219025161	1338.70618582577	2445.90765495522	3045.48316123658	211.738866764575	706.279476914554
DDB_G0274777	12.6359998320984	4.71784424454759	33.5281886269657	28.9773103072941	40.8903601542541	14.3998970600150	12.5559391042450	10.288375424525	8.062078816186	26.7041401753155	33.0931696469251	21.8645034459998	13.0586166054382	10.7012951382457	152.488008413667	68.121675378985	26.8023881980475	15.1888059551517
DDB_G0274779	49.0210122039362	25.0210163918053	40.7114120800212	33.5982166766457	22.7477007199180	10.5742576655660	20.6659350792006	92.610282163877	39.7626437263912	24.0495296668141	23.8053200264387	17.4518829970190	22.0444067474273	18.6633868095884	6.09952033654669	23.6944957839948	10.720955279219	0
DDB_G0274781	440.523912262225	491.88822131296	2722.11729891929	1041.24607800268	700.321023173401	594.743642520354	545.87853371448	269.338661416639	1184.04326556680	2539.19134433492	1211.68153926283	567.130555395703	648.215995746035	499.170773216384	916.961223927519	735.269822297088	60.3053734456069	503.762064179198
DDB_G0274783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.740452993249837	0	0
DDB_G0274785	12.2558607739266	9.1272253139714	45.5289980056849	33.1583072506464	42.8069358207389	17.9089050508278	19.3848904062210	20.3626931407844	14.7656421739414	39.6866756787603	42.3333335557602	39.934890995659	18.4186595959388	12.1999324907374	219.582732115681	181.41098334621	45.5640599366808	17.7202736143436
DDB_G0274787	7.84617953880143	0	0	2.78840893162262	6.79642056298173	17.7711345448844	1.78108938588085	0	1.98000706963713	0	0	0	8.64451171459777	3.30165824994594	24.3980813461868	11.8472478919974	6.70059704951188	0
DDB_G0274789	8.6987134836469	61.9513551489727	103.860760788115	35.2149199320065	65.6846017269802	26.8405062257651	30.0484938753975	13.1618993891308	58.6008696170567	83.5242276474561	63.3174206840563	40.8420324606738	22.3820169797592	20.2648398075665	345.639485737646	290.998026347186	205.038269715063	86.0699004125263
DDB_G0274791	68.2198728760563	35.4156060748807	46.1640299555260	48.4885419460625	37.7535890914131	24.7985422742011	32.6926007861721	23.7411789811273	45.9079750992533	36.0429145344861	64.4166588001396	32.7422517554338	20.2815668493413	25.5171554770495	32.530775128249	30.3585727232433	42.883821116876	27.8461442511114
DDB_G0274793	0	0	0.776381173856609	0.498345552515449	1.82198847639013	0.705792050892562	1.27326801176136	0	0.353867650441292	1.48173778274759	0.794457926740645	0	0	0	8.13269378206225	5.92362394599869	2.68023881980475	5.0629353183839
DDB_G0274795	1.77324598156975	6.17317639540664	21.2717744262577	16.1747165379922	83.9679559720197	40.4604806414115	41.3262425302661	2.46842736294738	5.36980765584176	21.5479429286615	26.2879019236099	36.9234585426576	25.1186144184007	19.4006467832264	229.748599343259	95.518436129229	124.631105120921	98.727238708486
DDB_G0274797	6.834095612217	5.1088989782921	25.426873136479	19.2355432285752	27.9411999217714	9.35608920906334	8.19110413051476	1.52213229618704	4.82889298767333	18.7755812371515	21.9921619826366	21.9812913491206	8.6050861585511	3.98774154466863	73.1942440385603	35.5417436759922	95.1484781030687	7.59440297757585
DDB_G0274799	64.5782993985856	22.1857429994939	59.2181898648486	100.048148747273	59.4343539771150	46.7238753962032	91.6208033542413	43.5431347660861	25.7179592168938	65.5723484202971	96.0405086088392	91.5305500014455	67.0198214847575	97.3750492056222	132.156273958512	140.686068717469	37.5233434772665	43.0349502062631
DDB_G0274801	1.91563298436399	2.80794369415946	134.343692494375	168.381037246507	149.893343190927	210.190556255	1026.24672285637	0.88887853595711	1.61138586965098	188.924410114226	243.469551248647	261.395769323829	184.119889906844	959.073819419985	453.397678349971	49.6103505477391	1923.07135320991	78.4754974349504
DDB_G0274803	14.2852019742436	32.890528068488	77.5990656056045	71.0743087247	60.4689299186302	23.3336866827318	29.8578004723477	19.5103574776419	43.2589656053433	71.7711736588797	81.6963844735382	63.7657253095956	35.8044616170844	20.8690276753524	113.857712948872	91.0757181697299	171.535284467504	106.321641686062
DDB_G0274805	74.4072468748635	344.040609194639	424.079223067917	326.650880026313	229.373738194028	164.122070246869	151.021011990095	124.902618434262	334.118245777024	432.431096610592	374.43962441776	225.421225876347	167.400508703080	134.450694782876	294.810149599757	384.295103496665	8.04071645941425	101.258706367678
DDB_G0274807	0	0.7671289220704	7.72687048904418	6.9436410127391	7.25327685093899	7.72677178220196	14.5729107807048	0.97136482410045	1.76091950532485	0.737343738587912	6.7207612166357	4.63722101360693	7.90765451474922	11.3538098283019	2.03317344551556	7.40452993249837	14.7413135089261	0
DDB_G0274809	42.7971892638712	43.0732465767471	58.7370592375663	32.9895083387846	21.4073425740039	9.70848081016466	13.1357721188015	31.8853995115341	65.7126747256311	71.3368475028595	35.8578905377266	23.6339167146514	15.1796258409554	12.5132821096773	20.3317344551556	40.724914628741	17.4215523287309	30.3776119103034
DDB_G0274811	155.031649040837	93.38881177849	432.701058674295	478.503355838371	204.193770625558	370.199816248886	696.775704728341	101.007002885694	74.136631227674	407.67280910107	421.519341570133	194.761622257624	416.262515976532	694.471617931139	1461.85170732569	1099.57269497601	367.192718313251	126.573382959597
DDB_G0274813	30.9787144821034	201.117777536948	333.298370914336	386.517393829118	262.538042054304	135.694404412017	168.012427570235	37.2960650681929	227.343445979867	330.881329427785	371.891515264809	191.123988409197	175.529484874926	147.973802734476	1077.58192612325	813.757839581571	300.186747818132	134.167785937173
DDB_G0274815	4.23466497475405	32.5877554711263	103.160720332153	99.3256042964922	234.758342457433	102.306845460890	80.7468923401195	17.6844549575876	25.6471314613999	53.6956735916096	83.970287594231	75.9818059064564	63.9844550524857	33.2628690140927	50.8293361378891	42.2058206152407	1.34011940990238	156.950994869901
DDB_G0274817	0	0	0	0	0	0	1.14649228687712	0	0.637268081910009	0	0.715355979136342	0	0.794928099556146	0	0	2.22135897974951	2.68023881980475	0
DDB_G0274819	0	0.754560674432707	1.52005547952273	0.487848568013316	1.78361071882172	1.38185096507888	1.86967247856301	0	0.346413900279905	0.725263476152149	1.55544745990379	1.8244988631518	0.432116641687107	0.385096373069924	0	1.48090598649967	6.70059704951188	0
DDB_G0274821	17.2428261542802	75.8238431337207	48.0060204389183	78.086055938399	39.2599946605822	11.4062434430527	20.5771726842706	6.17211887973175	43.2641472960466	39.5633437455592	52.4731086704803	36.3404394286453	27.294004215348	21.5599436281987	14.2322141186089	39.2440086422413	42.883821116876	40.5034825470712
DDB_G0274823	0	0	0.99000852462565	0	3.87220475400372	14.3999400402918	4.8708529839096	0	0	2.83417427980606	2.53264809353468	3.56487533255805	1.68861925633333	2.00649882732623	42.6966423558268	2.22135897974951	30.8227464277546	5.0629353183839
DDB_G0274825	21.0635436968098	1.02916799447618	37.8368011587081	7.65200031974876	5.67634735473605	3.29830914931089	4.25017086164446	15.6380116952351	2.59866384638688	19.2895689623638	6.36456469465139	2.17742775643588	2.65219596857023	2.10097809430841	6.09952033654669	39.9844616354912	5.3604776396095	0
DDB_G0274827	12.4150154322503	4.23573837163175	8.53285565996949	12.4755971304406	18.9121735927252	18.0997656362228	39.6494258562018	30.3928068145527	7.77839980057465	6.33309923892163	12.1271237581851	16.7852598142688	13.7455973778136	32.6663632622192	138.255794295058	170.304188447462	6.70059704951188	17.7202736143436
DDB_G0274829	24.4767382001355	34.1532067042473	128.220638293742	190.032006530551	172.061875979264	167.736607983950	238.490927911130	18.3467692190636	62.2429238568298	117.381915955475	174.408034108530	128.251025456530	217.515613192899	188.564973291215	185.018783541916	101.442060075228	68.3460899050212	98.727238708486
DDB_G0274831	0	7.55592277529214	116.696911970033	193.777828375563	517.954266592595	138.374017264400	156.019051237244	0	57.814583759187	77.4672027063069	221.954295167489	239.031615566653	148.562878493056	73.2683434699692	420.866903221722	159.197393548715	123.290985711019	432.880969721823
