jgi_id	bio1.hr00	bio1.hr04	bio1.hr08	bio1.hr12	bio1.hr16	bio1.hr20	bio1.hr24	bio2.hr00	bio2.hr04	bio2.hr08	bio2.hr12	bio2.hr16	bio2.hr20	bio2.hr24	bio1.prespore	bio1.prestalk	bio2.prespore	bio2.prestalk
153643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153646	0	3	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0
153648	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
153653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
153656	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
153658	81	131	224	360	314	210	230	113	193	397	472	355	348	188	249	60	366	186
153660	176	125	146	189	135	53	51	284	140	181	211	95	73	61	79	48	104	87
153661	6	16	8	1	5	3	7	9	34	10	2	1	1	8	6	68	10	21
153663	140	235	627	4663	6196	5384	5136	148	368	1338	5618	7894	5937	3788	3913	1012	5535	4706
153664	12	55	106	87	63	33	33	23	93	217	132	70	28	26	30	14	46	11
153665	0	4	0	0	3	3	1	3	2	4	2	2	0	4	4	10	6	12
153667	30	0	0	0	1	1	0	62	1	0	0	3	3	1	0	1	0	0
153668	42	35	35	19	17	9	8	75	68	61	29	23	12	17	8	4	9	3
153669	121	172	292	144	123	128	185	221	315	480	266	142	176	227	65	214	154	574
153674	58	161	199	217	281	268	667	88	220	361	307	500	522	831	325	94	397	775
153685	5	2	3	15	20	7	10	6	4	7	4	11	12	8	21	2	25	18
153687	193	73	126	78	36	15	27	222	120	93	120	32	21	34	31	43	36	37
153689	140	159	204	336	272	127	152	269	211	272	388	218	172	132	212	143	279	359
153691	69	259	478	458	461	500	667	128	382	529	972	826	1182	719	307	604	458	1242
153694	1	2	4	6	19	7	7	7	2	4	12	11	9	3	16	1	15	9
153698	66	32	18	19	15	3	2	60	27	19	42	14	7	12	13	23	33	23
153700	609	2673	4480	3927	2295	1417	1885	1070	3846	5437	5494	2722	2335	1263	1014	755	1328	2798
153704	34	20	11	7	15	27	41	53	21	18	7	23	41	48	22	15	40	21
153705	87	46	337	402	493	307	470	195	75	580	539	469	679	470	243	178	421	719
153709	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0
153713	127	69	103	87	56	39	41	201	121	128	131	74	47	22	41	55	70	217
153714	149	77	347	473	245	99	210	281	99	299	621	119	344	143	154	129	269	655
153718	373	1709	1745	910	668	402	475	621	2202	2588	1655	787	420	393	465	263	737	570
153721	0	0	1	15	2	6	40	0	0	3	16	1	16	57	2	2	3	11
153725	1	12	32	230	21	23	37	3	10	46	684	11	26	54	2	115	2	39
153738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153743	26	22	24	6	5	4	7	45	48	16	4	1	2	23	0	3	4	26
153745	45	88	7	6	2	2	4	87	122	9	0	6	3	4	8	2	3	3
153746	4	2	6	614	289	287	544	12	5	14	822	273	429	755	46	125	97	665
153747	0	0	2	2	5	12	17	1	4	2	0	4	19	35	3	4	2	7
153755	3	254	559	973	758	456	582	17	248	892	1720	724	665	672	584	449	763	1687
153756	15	153	280	485	361	222	276	14	139	383	676	283	299	297	538	287	410	633
153759	0	2	1	0	1	0	0	2	2	5	2	0	0	1	0	3	3	2
153775	2007	2795	1656	941	1349	1100	1043	3729	4886	3032	1689	1678	1443	1149	826	664	1245	2136
153778	19	24	14	22	36	25	36	28	36	21	35	33	34	41	84	30	95	30
153779	113	166	231	226	213	58	105	175	261	304	340	230	92	56	101	54	109	35
153785	11	17	8	3	3	1	1	11	29	12	6	3	0	0	2	19	2	6
153786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153793	185	696	864	1294	1068	970	1140	381	1045	1665	1866	1004	1657	1271	721	195	933	872
153794	88	244	300	375	313	321	414	158	383	556	652	354	558	468	234	68	327	275
153796	29	66	56	40	49	21	25	41	124	107	44	31	40	41	21	20	41	42
153797	173	306	133	63	76	101	255	223	460	130	74	102	225	353	36	44	58	146
153798	0	0	3	5	61	92	66	2	2	2	1	49	125	137	79	1	95	27
153799	6250	13196	8134	7158	7998	6137	5579	11727	19410	15673	13017	9946	10652	8712	1060	3473	2193	5128
153802	99	79	51	26	53	30	19	135	110	88	43	32	38	21	21	7	49	17
153803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153805	345	464	206	82	4	6	1	542	648	408	118	2	13	13	0	10	0	9
153806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153814	219	171	23	8	30	7	10	298	237	39	5	20	12	5	3	22	7	5
153817	692	741	1155	1893	1486	707	698	1025	1054	2177	2497	1372	1026	813	710	430	1211	1167
153820	4	42	25	12	3	0	1	8	53	59	18	7	1	1	0	0	0	0
153830	231	1525	1438	1886	750	698	1430	273	2428	2542	3277	3137	1304	1035	493	196	725	1547
153831	385	73	119	207	318	135	176	473	154	139	212	249	207	118	247	197	474	351
153832	220	128	262	459	321	233	236	220	188	345	518	358	297	146	212	90	295	247
153835	614	1271	1612	10581	8301	4298	4521	849	2042	3086	17426	12784	8914	7451	4901	3340	9266	14404
153836	124	155	162	193	205	229	147	197	241	203	224	267	340	170	159	213	313	239
153839	0	14	6	1	1	0	0	0	12	20	0	1	2	1	0	1	0	0
153846	93	215	222	169	300	128	158	223	365	291	247	276	192	166	244	135	311	383
153848	14	185	599	337	117	81	125	17	231	1704	545	103	92	59	38	47	47	39
153849	3	70	231	182	46	35	72	9	110	662	216	47	35	46	18	19	26	44
153855	31	25	21	40	43	11	9	50	32	27	31	24	6	6	36	4	55	8
153859	263	614	415	172	228	165	267	447	820	958	308	231	233	188	290	114	405	263
153860	0	0	11	107	211	474	362	1	2	11	121	311	649	582	130	41	230	293
153866	27	44	60	97	90	63	65	27	55	81	100	87	78	44	80	19	112	40
153869	16	21	16	7	12	3	3	28	26	25	11	1	1	3	6	0	3	0
153870	28	74	83	142	57	22	44	54	149	215	167	51	47	56	25	20	37	98
153872	19	26	165	308	226	123	171	41	27	309	366	165	156	249	267	251	376	617
153876	49	13	8	2	10	9	8	80	32	10	5	7	15	9	15	14	19	12
153877	178	174	177	152	169	104	71	327	218	229	152	126	94	84	218	454	329	408
153878	1	34	53	20	39	67	62	9	75	50	29	20	84	94	79	698	171	247
153881	3	8	3	1	0	1	0	2	15	2	1	1	1	3	0	0	0	1
153883	1	6	5	0	1	4	4	5	14	4	4	0	2	4	2	7	6	5
153885	243	1254	2395	2514	4245	3465	3992	576	2045	3683	4320	4436	3942	3561	2169	813	2825	3631
153888	1	0	0	0	9	4	2	6	2	4	3	6	3	4	3	0	8	1
153891	245	673	168	97	144	153	208	316	1014	210	111	161	267	159	121	94	169	201
153895	33	22	13	2	2	2	3	47	42	24	5	2	2	3	1	1	1	1
153902	330	139	117	168	334	190	155	480	200	133	216	272	250	166	359	65	563	83
153906	5	2	179	183	138	123	130	6	9	89	152	171	145	138	108	199	108	261
153915	31	18	16	35	58	18	21	85	23	38	62	40	37	23	30	21	43	45
153916	359	378	228	198	256	112	81	623	549	362	278	269	156	147	125	229	238	1099
153918	584	116	135	152	75	26	34	945	177	255	252	72	46	33	39	21	78	127
153923	65	915	2260	3779	1646	335	355	149	1174	4384	6898	1445	517	422	106	175	196	664
153927	3818	537	307	414	1585	1491	1003	5827	656	170	275	2071	2212	1934	1748	795	2986	705
153930	230	298	78	30	18	14	30	428	482	173	31	31	28	34	41	29	56	85
153931	1	1	9	56	26	22	9	0	2	8	74	28	16	27	14	34	27	72
153934	2	21	6	4	6	39	13259	9	24	17	5	8	311	22555	14	6	11	6
153938	3	22	26	295	133	100	111	11	69	51	268	117	140	112	67	16	92	110
153940	34	181	114	14	32	35	51	57	272	132	25	14	41	54	51	53	79	38
153945	2	0	0	57	79	36	37	0	0	2	67	66	62	51	142	22	141	69
153948	11	19	39	81	106	60	53	58	19	73	132	126	120	91	52	22	125	50
153949	21	30	11	3	9	30	24	50	51	3	9	5	96	54	3	12	6	15
153950	17	107	216	368	346	241	315	38	143	330	454	375	416	249	315	124	384	242
153953	0	0	0	2	7	0	0	0	0	3	6	4	5	2	4	4	2	0
153954	0	0	1	1	0	0	0	0	0	1	4	0	0	1	2	0	1	0
153957	20	449	710	629	241	182	152	62	658	1160	770	301	166	132	154	123	142	419
153960	188	275	19	9	7	8	5	285	411	69	13	6	19	12	5	8	6	5
153973	0	5	5	4	0	0	0	1	1	4	5	4	2	4	1	23	2	5
153979	0	34	529	198	39	12	17	0	51	243	323	18	18	13	4	22	9	40
153981	8	32	26	28	21	14	23	13	54	55	33	33	24	21	22	2	27	6
153984	13	25	27	25	26	9	9	28	29	49	36	19	22	10	10	10	29	7
153985	1	21	19	23	6	2	9	4	43	42	34	11	1	8	5	3	5	1
153987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153992	65	107	108	218	506	325	476	141	97	174	233	394	386	476	1005	122	1002	218
154003	1	2	8	12	23	30	21	2	4	9	20	57	28	36	54	3	32	34
154016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15402	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0
154024	0	0	2	0	0	0	0	0	1	5	1	0	1	1	0	0	0	0
154027	77	29	53	44	18	48	46	107	44	133	82	46	68	77	8	9	6	128
154030	107	161	196	330	303	184	220	144	132	285	406	202	218	226	655	538	985	925
154032	160	649	690	412	391	288	356	255	945	654	559	380	361	329	260	239	370	392
154037	2	7	10	67	98	31	37	4	5	10	55	76	33	30	134	7	142	16
154042	87	17	79	83	160	123	73	101	36	169	67	145	174	82	72	36	92	47
154051	1658	7243	6792	6828	2099	2454	3206	2249	10502	9957	10610	4826	3358	1877	1157	680	1626	2172
154059	0	0	0	0	0	3	0	0	0	0	0	0	1	2	0	0	1	1
154060	8	272	51	9	2	4	5	14	496	96	18	1	6	4	1	0	1	0
154062	0	0	0	1	0	1	0	0	2	1	1	0	2	1	1	0	0	1
154063	0	1	0	1	0	1	2	1	2	1	2	0	0	0	1	1	2	1
154065	2	3	2	0	0	1	0	8	5	6	2	0	2	5	0	0	1	2
154069	714	214	172	23	6	22	14	1245	404	154	20	11	35	25	15	29	25	19
154070	34	17	27	137	204	43	44	75	44	23	156	153	89	31	123	17	236	33
154090	100	72	76	134	110	56	30	168	125	174	201	132	62	64	74	26	162	34
154091	18	12	17	23	18	6	11	6	11	14	8	11	12	10	2	10	15	10
154092	19	44	20	4	1	3	2	32	379	48	7	1	7	9	0	13	5	6
154093	41	91	28	6	12	11	10	96	98	16	4	14	13	14	0	5	3	20
154094	6	14	3	1	0	0	5	28	16	6	4	1	1	7	0	1	1	0
154097	1	0	4	2	1	2	1	6	4	4	3	4	2	4	7	10	5	3
154099	225	40	35	49	67	27	19	390	78	62	63	61	48	31	72	65	119	120
154101	66	73	59	33	58	50	40	111	78	50	33	55	54	43	56	44	63	93
154106	9	36	29	12	4	5	0	21	95	58	21	6	6	3	3	7	6	5
154113	6	15	24	24	8	2	6	21	15	42	26	7	8	11	3	28	18	28
154121	3	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0
154129	75	87	125	137	171	98	70	141	153	225	220	121	129	100	102	61	146	101
154132	61	705	52	24	126	131	292	117	597	150	35	169	328	254	121	193	146	606
154133	15	17	5	12	46	33	26	31	19	8	8	39	38	30	122	13	119	28
154135	0	13	81	1178	1139	761	669	1	14	173	867	1448	900	591	813	110	964	736
154172	0	0	3	8	10	2	3	0	2	5	15	7	8	3	35	8	14	3
154173	2	2	1	2	1	3	3	2	4	7	1	1	2	2	1	0	4	0
154174	0	3	1	2	3	1	3	0	1	4	2	3	1	0	3	0	4	0
154178	381	301	88	157	201	121	93	557	443	254	179	234	142	113	64	33	106	78
154182	4	7	20	8	9	8	4	4	16	23	13	6	5	5	7	3	6	5
154186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154195	116	120	133	197	458	406	398	155	186	267	244	473	653	416	212	163	363	400
154197	3	7	18	20	7	10	19	8	14	12	27	13	10	53	8	25	7	0
154198	216	106	169	69	92	59	77	371	128	78	62	55	77	56	432	110	647	134
154202	295	671	669	333	228	183	188	668	1007	1167	514	243	284	245	129	65	232	215
154205	68	113	369	143	21	15	29	111	145	404	218	26	19	24	7	18	18	67
15421	126	395	54	9	3	3	2	214	652	98	20	3	7	16	0	3	1	3
154219	91	373	537	697	714	563	659	130	476	837	1299	1022	829	695	547	254	739	768
154222	1	1	0	0	2	9	12	0	0	0	0	2	6	14	1	2	1	8
154223	29	35	60	71	143	75	57	61	57	61	86	147	114	48	85	83	142	269
154224	31	37	2	0	2	1	1	66	51	13	2	2	1	4	1	3	1	11
154235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
154237	0	0	0	1	1	2	1	0	2	2	0	2	8	5	1	0	0	0
154239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154240	468	909	1662	2207	1113	555	711	857	1321	2476	3947	2084	803	729	906	153	1286	497
154243	0	0	0	0	1	2	1	0	0	0	1	1	1	0	0	0	0	0
154245	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0
154246	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
154248	4	3	1	1	4	2	1	3	3	2	2	4	3	9	15	7	7	2
154250	9	7	3	11	29	48	51	8	12	6	14	44	62	73	39	78	42	233
154253	350	415	444	102	217	266	260	567	638	406	148	349	356	266	135	179	178	717
154254	58	88	39	13	13	6	14	70	97	28	18	5	7	11	8	2	5	6
154255	11	13	16	32	11	5	5	26	26	38	33	19	4	3	7	2	4	9
154256	8	2	1	0	2	2	2	22	1	1	0	1	0	2	2	7	10	6
154261	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
154262	0	1	1	1	4	1	3	0	2	1	1	5	3	7	11	4	14	1
154263	8	25	40	237	338	114	101	19	44	39	336	321	122	79	257	28	300	55
154266	389	2970	3547	3178	1443	1430	1829	425	3774	3736	4945	3746	2520	1527	1591	822	2446	1424
154278	16	11	22	148	68	32	19	22	14	39	153	57	31	20	90	8	132	50
154284	225	125	92	78	65	17	32	321	160	73	71	22	31	45	19	34	23	52
154292	210	128	102	104	301	262	171	367	223	145	130	241	382	278	236	52	393	96
154295	75	788	99	22	5	1	11	193	1348	225	28	5	8	5	5	0	3	11
154298	0	7	4	2	5	3	11	2	5	7	9	2	8	23	0	5	5	0
154307	8	0	1	3	29	9	3	12	3	1	0	31	8	5	9	0	19	1
154313	459	1006	458	64	113	103	94	1006	1519	707	116	163	154	144	38	81	46	262
154314	0	5	35	77	87	144	197	1	5	41	62	87	159	272	172	21	303	78
154316	58	679	910	406	240	184	653	98	808	1214	687	622	490	713	102	168	140	74
154318	7	16	23	5	15	7	58	4	29	14	9	5	38	81	16	952	28	149
154324	255	89	43	34	48	26	26	369	146	83	68	54	41	42	45	6	77	30
154326	3	1	40	88	40	34	39	8	3	63	147	39	35	48	45	10	64	8
154327	187	169	234	489	413	165	169	278	261	568	552	380	220	148	304	106	490	256
154328	90	158	262	504	269	89	106	134	248	526	719	274	151	102	95	97	137	479
154329	2	1	1	4	10	5	7	1	2	2	1	10	6	10	21	8	38	8
154330	1	2	3	7	9	4	91	1	2	2	5	8	9	138	13	29	12	126
154333	2	1	153	52	1	1	24	3	0	716	109	1	2	10	3	1	9	7
154335	17	5	12	8	7	5	9	25	16	3	9	5	5	10	17	9	25	2
154337	197	66	32	27	17	15	18	445	120	109	47	18	19	24	12	8	48	88
154339	90	49	102	114	75	76	63	160	110	124	115	71	120	116	107	24	185	62
154343	554	736	1177	539	103	32	39	776	1067	1558	725	94	33	48	36	46	72	157
154346	59	501	675	345	187	195	284	89	627	1286	735	379	296	251	148	62	171	203
154348	378	145	282	338	1058	510	380	439	169	353	349	536	595	495	786	342	1314	812
154350	50	11	6	5	19	14	3	124	38	14	16	41	24	16	0	17	0	3
154353	259	988	1086	1759	2204	1527	1385	546	1411	1750	2554	2620	2135	1374	2267	400	3016	1484
154354	1	3	81	3461	4231	2367	1795	0	0	66	3279	4679	2535	1372	2048	115	2741	362
154359	18	11	14	8	5	4	6	26	16	28	11	9	7	0	7	6	7	7
154363	270	580	519	380	266	181	194	372	784	1002	867	408	260	184	210	77	342	188
154365	17	21	16	22	25	14	8	26	23	32	25	24	22	12	26	7	37	18
154366	5	3	4	19	18	10	9	5	6	22	19	28	10	11	17	1	18	6
154367	11	42	56	92	42	19	145	13	62	134	130	75	36	134	44	13	55	39
154369	373	99	14	5	1	1	0	543	180	18	4	0	3	3	0	1	0	2
154370	191	23	95	187	200	212	199	207	13	157	218	235	283	185	181	100	254	118
154375	34	109	119	250	218	84	70	37	141	176	385	281	100	47	124	78	202	107
154376	30	33	6	3	2	3	3	47	66	15	3	3	9	7	4	17	1	22
154378	0	2	7	3	2	1	1	0	6	14	4	1	0	1	0	3	1	2
154381	0	1	53	1052	816	485	344	0	2	34	1217	884	532	336	212	141	464	355
154383	3	3	6	8	8	7	8	10	6	5	4	8	5	5	4	3	11	5
154384	10	4	4	0	1	0	0	12	5	2	0	1	0	1	0	0	2	0
154392	149	369	137	43	68	56	72	232	446	197	80	57	75	50	138	39	155	47
154393	4	2	13	1172	1449	132	36	1	5	10	1258	953	172	45	33	149	62	301
154398	249	354	291	475	599	344	298	516	593	756	722	618	524	346	323	136	499	245
154414	20	249	328	198	257	35	54	28	308	238	193	291	50	44	109	65	139	356
154421	0	2	0	0	0	0	1	1	3	3	1	1	0	0	0	0	0	0
154425	891	593	270	29	17	19	19	1321	1124	286	44	13	26	17	2	27	1	20
154430	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
154432	0	0	0	1	1	2	0	1	0	2	2	1	0	0	2	1	1	1
154434	6	4	11	12	24	19	11	20	5	17	16	31	29	18	27	2	16	4
154439	21	3	3	1	4	5	3	34	7	1	1	4	4	3	3	15	1	12
154440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154444	429	246	70	35	77	36	38	683	362	183	72	76	46	54	24	10	45	12
154448	8	17	7	10	12	12	17	17	23	25	10	13	21	10	21	0	12	2
154451	0	0	0	1	3	8	10	1	0	1	1	11	17	27	0	0	2	1
154453	177	38	10	12	30	12	16	283	35	32	14	24	16	15	14	1	29	3
154455	322	53	53	11	26	49	56	501	77	15	4	20	63	41	102	355	156	575
154456	112	9	18	3	1	0	1	195	12	2	5	1	3	2	4	45	2	12
154457	21	21	9	2	2	11	7	42	31	4	0	7	12	12	2	3	3	1
154460	21	19	25	59	31	15	14	30	17	28	49	28	39	42	20	10	27	10
154464	67	173	502	290	382	234	380	116	199	830	519	288	344	286	145	291	188	760
154468	252	492	463	551	456	260	257	333	660	701	845	491	375	199	336	171	519	354
154469	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
154475	0	9	4	3	1	0	3	3	12	15	2	5	1	4	3	0	3	8
154480	5	4	6	34	64	46	91	9	21	13	11	58	62	68	40	31	42	186
154484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154487	130	210	17	3	6	10	6	127	245	27	8	8	10	13	3	31	5	1
154491	297	1855	2567	1215	608	789	1096	721	2607	3722	2757	1054	1388	896	415	89	438	139
154493	3	6	8	17	20	5	3	7	8	9	21	12	1	5	17	2	21	3
154495	36	34	24	4	1	6	3	47	52	33	8	7	2	7	4	1	3	1
154497	6	41	78	140	115	251	296	10	72	101	124	126	411	471	186	61	227	430
154498	0	0	1	0	3	13	1155	0	0	0	1	5	26	2647	4	6	11	41
154506	24	19	44	67	10	0	1	44	35	88	105	3	1	5	7	0	15	3
154511	121	309	247	303	375	161	145	242	530	468	480	496	210	151	202	42	384	100
154513	38	43	94	26	59	96	277	73	79	56	27	39	197	500	35	11	62	43
154514	2	17	64	86	112	39	56	5	20	130	132	54	70	89	27	17	61	49
154527	226	226	987	176	171	201	303	302	429	410	234	206	335	233	225	142	301	139
154528	0	0	9	1091	35	1	2	0	0	5	889	44	1	6	3	13	5	9
154530	4	48	104	204	197	101	95	5	59	161	185	192	126	86	137	64	154	405
154531	45	10	8	1	18	14	10	87	20	5	6	21	18	12	23	10	22	27
154532	282	270	101	31	57	35	66	370	381	159	43	60	55	53	45	9	81	12
154535	691	648	119	47	7	31	14	1226	1248	375	136	19	28	33	37	13	53	48
154545	1	1	0	1	1	0	1	2	0	3	0	0	0	0	1	1	0	1
154548	17	58	46	77	187	48	32	34	115	100	71	220	65	35	16	10	43	18
154549	0	7	5	2	0	1	3	4	9	3	3	1	2	0	0	0	1	1
154552	0	1	5	22	4	1	0	0	1	31	23	0	0	2	3	1	6	5
154553	2	10	7	12	5	6	14	5	17	28	18	8	14	13	9	0	0	3
154556	2	2	1	0	2	0	0	0	1	0	1	0	1	1	1	0	1	0
154557	11	74	29	4	4	2	3	35	119	47	4	1	3	11	0	2	3	29
154564	77	10	1	7	17	9	5	95	13	6	9	10	10	8	36	4	26	3
154567	2499	110	258	225	287	207	531	3318	409	388	318	257	365	1238	98	144	233	156
154575	109	178	347	241	261	176	214	186	207	411	409	186	203	183	318	202	358	251
154579	215	579	368	427	470	338	312	384	791	580	515	488	415	282	359	235	470	514
154580	1	2	2	18	22	11	17	2	3	7	12	17	19	4	29	5	30	1
154581	9	18	25	82	48	21	22	22	34	78	97	49	35	14	50	5	47	3
154583	444	418	491	429	316	107	88	712	595	831	695	257	179	88	190	127	287	212
154586	258	299	545	473	504	252	1300	482	354	558	745	377	378	1981	555	610	1061	481
154588	165	107	122	93	53	23	19	276	168	143	122	50	20	19	11	5	32	7
154589	9	34	15	6	9	6	7	15	67	20	10	12	6	5	1	1	3	4
154592	8	2	9	4	4	2	1	11	8	7	16	0	1	2	1	2	0	0
154593	32	12	21	20	15	13	12	62	37	28	22	15	18	22	16	6	27	8
154597	13	19	10	4	3	0	1	11	26	15	3	2	0	0	8	1	6	8
154598	2	3	5	1	0	0	1	4	9	3	0	1	0	0	1	2	2	6
154608	1219	105	122	20	19	11	10	1997	177	136	24	14	21	16	4	101	34	58
154611	17	22	52	633	1310	918	1004	99	19	48	575	1126	1295	1291	1139	442	1407	1226
154614	496	98	141	53	31	48	41	528	163	170	83	30	77	75	21	57	22	26
154620	25	38	65	57	31	33	94	44	69	96	60	40	41	104	38	4	68	31
154621	0	0	3	3	249	477	145	2	1	2	2	385	472	281	156	22	431	68
154622	0	0	15	39	651	742	495	1	0	24	30	800	848	814	530	125	1325	394
154629	0	0	0	8	36	9	4	1	0	0	1	47	11	4	3	1	15	4
154630	67	90	60	32	21	8	6	95	236	41	60	16	9	16	7	3	11	9
154633	98	35	68	92	221	154	139	151	55	62	96	223	189	131	109	152	163	613
154636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154640	4840	2150	1004	310	655	315	243	7274	3359	2395	566	798	394	335	315	637	771	947
154641	1	3	8	20	25	16	7	4	1	18	26	16	11	9	2	17	2	0
154647	52	16	50	136	289	157	161	92	47	311	97	285	330	245	261	109	407	333
154651	36	2	4	1	0	0	0	47	2	4	4	1	0	0	0	0	2	0
154652	11	6	9	6	1	2	2	13	14	16	7	2	1	4	0	3	0	1
154656	442	1355	577	45	9	10	23	478	1998	591	66	15	21	26	3	13	3	11
154662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	3	5
154663	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0
154665	0	16	352	1769	1916	1268	532	1	13	263	2950	2351	1612	1034	1180	934	2603	3206
154675	709	694	679	261	170	192	228	1302	908	998	431	164	300	312	125	152	220	264
154679	17	18	22	19	18	9	10	27	28	40	26	21	15	17	32	1	29	11
154682	10	11	21	17	23	10	10	24	22	27	46	24	12	8	26	0	42	5
154683	53	28	137	502	251	36	22	81	64	159	727	196	40	15	54	26	64	104
154685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154691	54	1279	4075	837	724	493	788	118	1973	4009	1664	813	816	794	655	338	911	1859
154692	52	362	234	259	360	394	390	85	412	202	337	487	464	277	264	268	385	387
154693	26	119	67	36	35	17	23	33	198	97	46	25	22	25	14	9	30	18
154697	512	151	156	195	351	155	157	824	245	212	273	324	276	180	251	62	375	54
154698	9	5	10	29	37	33	36	19	4	10	23	37	51	37	88	17	81	45
154701	4	52	332	82	2	0	3	10	71	540	170	0	2	2	0	1	0	0
154704	127	72	25	4	2	2	5	246	117	53	3	1	4	6	3	10	0	4
154707	90	153	203	302	317	172	154	90	175	309	451	262	197	157	238	74	314	97
154713	3	28	12	341	375	360	751	7	41	13	290	347	540	942	187	111	231	608
154714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154716	162	78	1181	348	11	12	15	215	177	3928	648	20	11	30	2	20	11	22
154718	5	8	13	4	1	1	2	7	17	15	9	1	0	2	0	0	0	0
154723	0	3	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0
154724	0	1	0	0	0	1	0	4	22	0	0	1	0	0	0	0	0	1
154731	300	1298	1031	1955	2876	2076	1774	713	2217	2424	2401	3227	4050	2649	1767	942	2819	3745
154735	15	50	98	145	168	70	118	46	109	110	183	183	112	77	106	113	133	72
154738	17	18	27	38	102	59	37	27	54	42	63	106	100	54	57	24	97	31
154741	396	75	220	183	542	418	666	612	81	234	243	562	862	1200	268	99	413	910
154745	0	0	0	0	0	7	138	1	0	0	1	1	10	182	7	3	8	1
154751	176	1216	2373	4120	2855	1810	1774	217	1627	4599	6375	3752	2678	1535	1669	836	2588	2716
154756	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154758	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0
154760	0	0	1	10	2	1	0	0	0	3	15	2	0	1	0	9	1	6
154762	6	435	36	0	0	1	5	14	820	41	1	0	1	3	0	3	0	0
154763	1	31	5	0	0	0	0	1	58	1	0	0	1	3	0	0	0	5
154768	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
154775	12	15	23	40	29	19	37	33	27	56	43	27	29	38	30	3	48	15
154787	19	3	143	190	268	368	312	30	15	542	308	398	520	464	197	173	303	895
154788	90	131	79	101	217	753	609	178	192	162	95	253	836	712	196	239	260	445
154791	170	34	60	122	183	77	81	225	59	98	111	194	125	106	102	42	216	287
154792	35	12	23	45	71	40	50	21	25	24	62	61	49	56	76	27	105	20
154796	2709	22990	9265	2480	91	139	494	4466	37020	27873	8066	375	386	770	25	357	45	181
154797	1	13	18	11	1	0	5	5	29	50	15	1	1	3	2	4	4	3
154803	2	0	3	0	1	1	1	7	1	2	1	2	4	2	4	1	7	2
154808	20	512	391	431	241	195	460	40	814	751	1150	1002	503	456	263	86	375	232
154812	0	0	0	76	174	107	81	0	0	0	36	182	117	82	66	10	69	38
154821	552	234	76	19	6	4	27	751	433	194	32	6	17	38	14	6	25	1
154831	326	125	68	204	465	406	179	596	260	172	196	534	474	215	301	89	591	141
154833	8	11	21	49	26	31	36	9	19	42	41	27	26	39	19	7	29	52
154838	233	131	122	99	77	48	70	399	195	245	196	61	83	73	64	66	51	168
154839	4	26	13	13	21	27	245	8	26	31	16	24	49	349	53	72	83	77
